category,price,quantity,total_value,age,gender,region,segment,churn,tenure_months,sentiment,sale_year,sale_month,sale_quarter,sale_day_of_week,sale_is_weekend,days_since_last_purchase,avg_order_value,price_per_unit,high_value_customer,bulk_buyer,tenure_years,new_customer,loyal_customer,recent_customer,at_risk_customer,age_group,price_category,total_clv,avg_order_value_customer,order_frequency,clv_per_month,feedback_length,feedback_word_count,gender_encoded,region_encoded,segment_encoded,sentiment_encoded,category_encoded,age_group_encoded,price_category_encoded
Electronics,15000,2,30000,41,Female,West,Corporate,0,28,Negative,2021,12,4,2,0,147,30000,15000,0,0,2.3333333333333335,0,0,0,0,36-45,Medium,30000,30000.0,1,1034.4827586206898,29,5,0,3,1,0,0,2,2
Furniture,8000,3,24000,47,Male,West,Small Business,0,25,Neutral,2023,5,2,6,1,172,24000,8000,0,0,2.0833333333333335,0,0,0,0,46-55,Low,232000,38666.67,6,8923.076923076924,25,5,1,3,2,1,1,3,1
Electronics,3000,2,6000,31,Female,South,Consumer,0,24,Neutral,2021,2,1,1,0,113,6000,3000,0,0,2.0,0,0,0,0,26-35,Low,6000,6000.0,1,240.0,25,5,0,2,0,1,0,1,1
Office Supplies,100,4,400,22,Male,West,Consumer,0,30,Positive,2021,3,1,2,0,349,400,100,0,0,2.5,0,0,0,1,18-25,Low,240700,48140.0,5,7764.5161290322585,30,4,1,3,0,2,2,0,1
Electronics,25000,1,25000,31,Female,West,Corporate,0,8,Neutral,2021,9,3,2,0,285,25000,25000,0,0,0.6666666666666666,0,0,0,1,26-35,Medium,404000,50500.0,8,44888.88888888889,25,5,0,3,1,1,0,1,2
Electronics,12000,5,60000,52,Female,North,Small Business,0,5,Positive,2022,7,3,0,0,212,60000,12000,0,0,0.4166666666666667,1,0,0,1,46-55,Medium,957000,119625.0,8,159500.0,41,7,0,1,2,2,0,3,2
Electronics,15000,1,15000,26,Male,West,Consumer,0,12,Neutral,2021,9,3,6,1,315,15000,15000,0,0,1.0,0,0,0,1,26-35,Medium,24000,12000.0,2,1846.1538461538462,27,4,1,3,0,1,0,1,2
Electronics,25000,1,25000,28,Male,East,Corporate,0,18,Neutral,2023,12,4,3,0,105,25000,25000,0,0,1.5,0,0,0,0,26-35,Medium,25000,25000.0,1,1315.7894736842106,32,5,1,0,1,1,0,1,2
Electronics,3000,5,15000,44,Male,East,Small Business,0,17,Neutral,2023,1,1,0,0,337,15000,3000,0,0,1.4166666666666667,0,0,0,1,36-45,Low,80000,20000.0,4,4444.444444444444,32,5,1,0,2,1,0,2,1
Electronics,3000,3,9000,44,Female,South,Consumer,0,29,Neutral,2022,7,3,4,0,314,9000,3000,0,0,2.4166666666666665,0,0,0,1,36-45,Low,303000,75750.0,4,10100.0,32,5,0,2,0,1,0,2,1
Electronics,15000,5,75000,33,Male,West,Consumer,0,1,Neutral,2020,3,1,5,1,297,75000,15000,0,0,0.08333333333333333,1,0,0,1,26-35,Medium,259000,37000.0,7,129500.0,34,4,1,3,0,1,0,1,2
Furniture,8000,3,24000,52,Female,South,Consumer,1,50,Neutral,2023,3,1,6,1,85,24000,8000,0,0,4.166666666666667,0,1,0,0,46-55,Low,277000,69250.0,4,5431.3725490196075,39,6,0,2,0,1,1,3,1
Electronics,70000,4,280000,25,Female,South,Consumer,1,35,Positive,2022,11,4,6,1,98,280000,70000,1,0,2.9166666666666665,0,0,0,0,18-25,Premium,622300,77787.5,8,17286.11111111111,27,3,0,2,0,2,0,0,3
Electronics,12000,4,48000,30,Female,West,Consumer,1,59,Positive,2021,6,2,0,0,218,48000,12000,0,0,4.916666666666667,0,1,0,1,26-35,Medium,153100,30620.0,5,2551.6666666666665,30,4,0,3,0,2,0,1,2
Electronics,45000,4,180000,52,Female,East,Small Business,0,9,Negative,2022,4,2,6,1,14,180000,45000,1,0,0.75,0,0,1,0,46-55,High,180300,90150.0,2,18030.0,40,6,0,0,2,0,0,3,0
Electronics,3000,3,9000,48,Male,East,Small Business,0,33,Neutral,2020,2,1,1,0,244,9000,3000,0,0,2.75,0,0,0,1,46-55,Low,539300,134825.0,4,15861.764705882353,25,5,1,0,2,1,0,3,1
Furniture,8000,2,16000,34,Female,East,Corporate,1,41,Positive,2021,3,1,4,0,280,16000,8000,0,0,3.4166666666666665,0,1,0,1,26-35,Low,124000,20666.67,6,2952.3809523809523,27,3,0,0,1,2,1,1,1
Furniture,8000,5,40000,24,Male,West,Corporate,1,32,Neutral,2020,9,3,6,1,8,40000,8000,0,0,2.6666666666666665,0,0,1,0,18-25,Low,205000,51250.0,4,6212.121212121212,27,4,1,3,1,1,1,0,1
Electronics,3000,5,15000,39,Male,West,Consumer,0,22,Neutral,2022,10,4,5,1,171,15000,3000,0,0,1.8333333333333333,0,0,0,0,36-45,Low,51200,17066.67,3,2226.086956521739,32,5,1,3,0,1,0,2,1
Electronics,12000,1,12000,42,Male,East,Consumer,0,55,Positive,2023,8,3,0,0,188,12000,12000,0,0,4.583333333333333,0,1,0,1,36-45,Medium,164000,32800.0,5,2928.5714285714284,27,3,1,0,0,2,0,2,2
Furniture,8000,3,24000,25,Female,South,Corporate,0,24,Neutral,2021,5,2,2,0,49,24000,8000,0,0,2.0,0,0,0,0,18-25,Low,511400,85233.33,6,20456.0,32,5,0,2,1,1,1,0,1
Electronics,25000,4,100000,50,Female,West,Small Business,0,32,Neutral,2022,10,4,5,1,8,100000,25000,0,0,2.6666666666666665,0,0,1,0,46-55,Medium,424000,70666.67,6,12848.484848484848,27,4,0,3,2,1,0,3,2
Electronics,70000,5,350000,30,Male,West,Corporate,0,51,Neutral,2023,9,3,5,1,171,350000,70000,1,0,4.25,0,1,0,0,26-35,Premium,350300,175150.0,2,6736.538461538462,27,4,1,3,1,1,0,1,3
Electronics,25000,2,50000,35,Male,East,Corporate,0,51,Neutral,2020,5,2,0,0,313,50000,25000,0,0,4.25,0,1,0,1,26-35,Medium,161000,40250.0,4,3096.153846153846,32,5,1,0,1,1,0,1,2
Electronics,45000,5,225000,39,Male,North,Corporate,0,15,Neutral,2021,2,1,1,0,352,225000,45000,1,0,1.25,0,0,0,1,36-45,High,775000,155000.0,5,48437.5,34,4,1,1,1,1,0,2,0
Electronics,15000,5,75000,26,Female,East,Consumer,1,9,Positive,2023,3,1,2,0,311,75000,15000,0,0,0.75,0,0,0,1,26-35,Medium,223000,74333.33,3,22300.0,30,4,0,0,0,2,0,1,2
Electronics,3000,2,6000,63,Male,East,Corporate,0,31,Negative,2022,7,3,6,1,189,6000,3000,0,0,2.5833333333333335,0,0,0,1,55+,Low,324000,54000.0,6,10125.0,40,6,1,0,1,0,0,4,1
Electronics,15000,2,30000,32,Female,West,Consumer,1,34,Negative,2023,4,2,4,0,326,30000,15000,0,0,2.8333333333333335,0,0,0,1,26-35,Medium,286000,57200.0,5,8171.428571428572,40,6,0,3,0,0,0,1,2
Electronics,25000,4,100000,40,Male,West,Small Business,0,29,Neutral,2022,11,4,3,0,106,100000,25000,0,0,2.4166666666666665,0,0,0,0,36-45,Medium,208300,41660.0,5,6943.333333333333,39,6,1,3,2,1,0,2,2
Furniture,12000,3,36000,54,Male,West,Corporate,0,23,Neutral,2020,5,2,5,1,336,36000,12000,0,0,1.9166666666666667,0,0,0,1,46-55,Medium,577000,144250.0,4,24041.666666666668,39,6,1,3,1,1,1,3,2
Furniture,12000,3,36000,38,Female,East,Consumer,1,7,Negative,2020,9,3,4,0,213,36000,12000,0,0,0.5833333333333334,0,0,0,1,36-45,Medium,252000,63000.0,4,31500.0,40,6,0,0,0,0,1,2,2
Electronics,70000,2,140000,55,Male,East,Consumer,0,41,Positive,2022,5,2,4,0,104,140000,70000,1,0,3.4166666666666665,0,1,0,0,46-55,Premium,245000,61250.0,4,5833.333333333333,27,3,1,0,0,2,0,3,3
Electronics,12000,1,12000,32,Male,East,Consumer,0,24,Neutral,2020,6,2,4,0,267,12000,12000,0,0,2.0,0,0,0,1,26-35,Medium,132000,44000.0,3,5280.0,27,4,1,0,0,1,0,1,2
Furniture,12000,1,12000,47,Female,East,Consumer,0,47,Neutral,2022,5,2,5,1,244,12000,12000,0,0,3.9166666666666665,0,1,0,1,46-55,Medium,87500,29166.67,3,1822.9166666666667,39,6,0,0,0,1,1,3,2
Electronics,25000,2,50000,52,Female,South,Consumer,1,39,Positive,2020,10,4,4,0,325,50000,25000,0,0,3.25,0,1,0,1,46-55,Medium,535000,107000.0,5,13375.0,27,3,0,2,0,2,0,3,2
Electronics,3000,1,3000,43,Female,West,Small Business,1,58,Positive,2023,12,4,0,0,341,3000,3000,0,0,4.833333333333333,0,1,0,1,36-45,Low,87000,29000.0,3,1474.5762711864406,41,7,0,3,2,2,0,2,1
Office Supplies,100,5,500,59,Male,North,Corporate,1,35,Neutral,2020,1,1,4,0,113,500,100,0,0,2.9166666666666665,0,0,0,0,55+,Low,45500,22750.0,2,1263.888888888889,25,5,1,1,1,1,2,4,1
Electronics,45000,2,90000,61,Female,South,Consumer,0,26,Negative,2022,12,4,6,1,229,90000,45000,0,0,2.1666666666666665,0,0,0,1,55+,High,300000,150000.0,2,11111.111111111111,40,6,0,2,0,0,0,4,0
Electronics,45000,1,45000,47,Male,South,Consumer,0,40,Neutral,2020,11,4,1,0,319,45000,45000,0,0,3.3333333333333335,0,1,0,1,46-55,High,325700,81425.0,4,7943.90243902439,27,4,1,2,0,1,0,3,0
Electronics,45000,2,90000,63,Male,West,Consumer,0,16,Neutral,2023,10,4,6,1,328,90000,45000,0,0,1.3333333333333333,0,0,0,1,55+,High,197000,49250.0,4,11588.235294117647,27,4,1,3,0,1,0,4,0
Electronics,15000,1,15000,22,Female,South,Consumer,0,57,Neutral,2021,1,1,4,0,359,15000,15000,0,0,4.75,0,1,0,1,18-25,Medium,75000,37500.0,2,1293.103448275862,32,5,0,2,0,1,0,0,2
Furniture,8000,1,8000,31,Female,West,Corporate,0,8,Neutral,2022,10,4,1,0,285,8000,8000,0,0,0.6666666666666666,0,0,0,1,26-35,Low,404000,50500.0,8,44888.88888888889,34,4,0,3,1,1,1,1,1
Office Supplies,100,5,500,29,Male,North,Corporate,0,26,Neutral,2020,8,3,1,0,62,500,100,0,0,2.1666666666666665,0,0,0,0,26-35,Low,200500,66833.33,3,7425.925925925926,32,5,1,1,1,1,2,1,1
Electronics,12000,4,48000,28,Male,East,Corporate,0,56,Negative,2021,3,1,1,0,361,48000,12000,0,0,4.666666666666667,0,1,0,1,26-35,Medium,274200,39171.43,7,4810.526315789473,40,6,1,0,1,0,0,1,2
Electronics,3000,2,6000,19,Female,North,Small Business,0,31,Neutral,2022,10,4,6,1,157,6000,3000,0,0,2.5833333333333335,0,0,0,0,18-25,Low,320000,53333.33,6,10000.0,39,6,0,1,2,1,0,0,1
Electronics,12000,5,60000,51,Male,East,Corporate,0,41,Negative,2023,5,2,3,0,20,60000,12000,0,0,3.4166666666666665,0,1,1,0,46-55,Medium,294300,73575.0,4,7007.142857142857,29,5,1,0,1,0,0,3,2
Electronics,45000,2,90000,27,Male,East,Small Business,0,32,Positive,2021,8,3,5,1,48,90000,45000,0,0,2.6666666666666665,0,0,0,0,26-35,High,227000,45400.0,5,6878.787878787879,27,3,1,0,2,2,0,1,0
Electronics,12000,1,12000,35,Male,East,Consumer,0,8,Negative,2022,7,3,5,1,186,12000,12000,0,0,0.6666666666666666,0,0,0,1,26-35,Medium,283000,56600.0,5,31444.444444444445,40,6,1,0,0,0,0,1,2
Electronics,3000,1,3000,25,Male,North,Corporate,0,27,Neutral,2023,8,3,3,0,247,3000,3000,0,0,2.25,0,0,0,1,18-25,Low,373600,62266.67,6,13342.857142857143,34,4,1,1,1,1,0,0,1
Electronics,70000,3,210000,25,Female,West,Small Business,0,17,Neutral,2021,5,2,3,0,135,210000,70000,1,0,1.4166666666666667,0,0,0,0,18-25,Premium,258400,86133.33,3,14355.555555555555,25,5,0,3,2,1,0,0,3
Electronics,45000,5,225000,25,Female,North,Corporate,1,53,Neutral,2021,5,2,4,0,222,225000,45000,1,0,4.416666666666667,0,1,0,1,18-25,High,289000,96333.33,3,5351.851851851852,25,5,0,1,1,1,0,0,0
Electronics,70000,2,140000,23,Male,West,Corporate,0,30,Neutral,2021,3,1,0,0,326,140000,70000,1,0,2.5,0,0,0,1,18-25,Premium,278000,55600.0,5,8967.741935483871,25,5,1,3,1,1,0,0,3
Electronics,3000,2,6000,45,Male,North,Consumer,0,31,Negative,2021,6,2,1,0,344,6000,3000,0,0,2.5833333333333335,0,0,0,1,36-45,Low,954400,106044.44,9,29825.0,40,6,1,1,0,0,0,2,1
Electronics,3000,3,9000,28,Male,West,Small Business,0,31,Neutral,2022,8,3,4,0,218,9000,3000,0,0,2.5833333333333335,0,0,0,1,26-35,Low,365000,73000.0,5,11406.25,25,5,1,3,2,1,0,1,1
Furniture,8000,1,8000,44,Male,South,Corporate,0,40,Neutral,2020,5,2,5,1,188,8000,8000,0,0,3.3333333333333335,0,1,0,1,36-45,Low,709000,118166.67,6,17292.682926829268,34,4,1,2,1,1,1,2,1
Electronics,3000,2,6000,42,Female,North,Corporate,0,4,Neutral,2020,6,2,1,0,39,6000,3000,0,0,0.3333333333333333,1,0,0,0,36-45,Low,145000,29000.0,5,29000.0,34,4,0,1,1,1,0,2,1
Furniture,12000,4,48000,38,Male,North,Consumer,0,1,Neutral,2020,5,2,6,1,55,48000,12000,0,0,0.08333333333333333,1,0,0,0,36-45,Medium,344000,57333.33,6,172000.0,27,4,1,1,0,1,1,2,2
Electronics,15000,5,75000,60,Female,North,Consumer,1,4,Positive,2020,5,2,6,1,76,75000,15000,0,0,0.3333333333333333,1,0,0,0,55+,Medium,288000,57600.0,5,57600.0,30,4,0,1,0,2,0,4,2
Furniture,8000,1,8000,27,Female,West,Small Business,0,41,Positive,2022,9,3,0,0,80,8000,8000,0,0,3.4166666666666665,0,1,0,0,26-35,Low,288600,72150.0,4,6871.428571428572,41,7,0,3,2,2,1,1,1
Electronics,25000,1,25000,22,Male,East,Corporate,0,31,Positive,2022,9,3,0,0,133,25000,25000,0,0,2.5833333333333335,0,0,0,0,18-25,Medium,230000,76666.67,3,7187.5,41,7,1,0,1,2,0,0,2
Electronics,70000,5,350000,43,Male,West,Small Business,0,53,Neutral,2020,12,4,1,0,304,350000,70000,1,0,4.416666666666667,0,1,0,1,36-45,Premium,605500,121100.0,5,11212.962962962964,32,5,1,3,2,1,0,2,3
Electronics,45000,3,135000,51,Male,West,Small Business,0,6,Negative,2020,3,1,5,1,152,135000,45000,1,0,0.5,1,0,0,0,46-55,High,733000,91625.0,8,104714.28571428571,40,6,1,3,2,0,0,3,0
Electronics,15000,5,75000,29,Male,South,Consumer,0,56,Neutral,2020,11,4,0,0,105,75000,15000,0,0,4.666666666666667,0,1,0,0,26-35,Medium,300000,150000.0,2,5263.1578947368425,25,5,1,2,0,1,0,1,2
Electronics,70000,2,140000,58,Male,South,Consumer,0,10,Neutral,2022,10,4,3,0,182,140000,70000,1,0,0.8333333333333334,0,0,0,1,55+,Premium,231200,57800.0,4,21018.18181818182,34,4,1,2,0,1,0,4,3
Electronics,15000,5,75000,38,Female,East,Small Business,0,51,Positive,2022,10,4,5,1,262,75000,15000,0,0,4.25,0,1,0,1,36-45,Medium,821000,74636.36,11,15788.461538461539,41,7,0,0,2,2,0,2,2
Electronics,3000,5,15000,26,Female,East,Small Business,0,46,Neutral,2020,2,1,2,0,58,15000,3000,0,0,3.8333333333333335,0,1,0,0,26-35,Low,300400,75100.0,4,6391.489361702128,32,5,0,0,2,1,0,1,1
Furniture,8000,4,32000,56,Male,South,Consumer,0,58,Negative,2023,2,1,5,1,273,32000,8000,0,0,4.833333333333333,0,1,0,1,55+,Low,47300,15766.67,3,801.6949152542373,40,6,1,2,0,0,1,4,1
Electronics,70000,2,140000,54,Female,East,Small Business,1,38,Negative,2020,4,2,3,0,234,140000,70000,1,0,3.1666666666666665,0,1,0,1,46-55,Premium,790000,131666.67,6,20256.410256410258,40,6,0,0,2,0,0,3,3
Electronics,12000,3,36000,46,Female,North,Corporate,0,34,Negative,2021,3,1,6,1,232,36000,12000,0,0,2.8333333333333335,0,0,0,1,46-55,Medium,84000,28000.0,3,2400.0,40,6,0,1,1,0,0,3,2
Electronics,3000,2,6000,45,Female,South,Small Business,1,17,Negative,2022,6,2,5,1,176,6000,3000,0,0,1.4166666666666667,0,0,0,0,36-45,Low,24000,8000.0,3,1333.3333333333333,29,5,0,2,2,0,0,2,1
Electronics,70000,1,70000,19,Male,North,Consumer,0,45,Positive,2023,12,4,4,0,273,70000,70000,0,0,3.75,0,1,0,1,18-25,Premium,348000,69600.0,5,7565.217391304348,30,4,1,1,0,2,0,0,3
Electronics,45000,1,45000,43,Female,East,Corporate,0,54,Neutral,2021,8,3,3,0,267,45000,45000,0,0,4.5,0,1,0,1,36-45,High,363200,60533.33,6,6603.636363636364,25,5,0,0,1,1,0,2,0
Electronics,70000,5,350000,18,Female,West,Consumer,0,27,Positive,2023,5,2,5,1,291,350000,70000,1,0,2.25,0,0,0,1,18-25,Premium,537000,107400.0,5,19178.571428571428,30,4,0,3,0,2,0,0,3
Electronics,15000,3,45000,31,Male,East,Consumer,0,55,Neutral,2020,11,4,5,1,210,45000,15000,0,0,4.583333333333333,0,1,0,1,26-35,Medium,160000,32000.0,5,2857.1428571428573,34,4,1,0,0,1,0,1,2
Office Supplies,100,3,300,50,Female,West,Consumer,1,18,Negative,2020,9,3,2,0,357,300,100,0,0,1.5,0,0,0,1,46-55,Low,209300,52325.0,4,11015.78947368421,29,5,0,3,0,0,2,3,1
Furniture,8000,1,8000,32,Female,West,Small Business,0,33,Neutral,2022,12,4,4,0,58,8000,8000,0,0,2.75,0,0,0,0,26-35,Low,492000,70285.71,7,14470.588235294117,34,4,0,3,2,1,1,1,1
Electronics,45000,4,180000,59,Male,South,Consumer,0,38,Neutral,2021,4,2,6,1,327,180000,45000,1,0,3.1666666666666665,0,1,0,1,55+,High,593400,98900.0,6,15215.384615384615,25,5,1,2,0,1,0,4,0
Electronics,25000,5,125000,28,Female,East,Corporate,0,41,Positive,2021,8,3,5,1,322,125000,25000,1,0,3.4166666666666665,0,1,0,1,26-35,Medium,137000,68500.0,2,3261.904761904762,30,4,0,0,1,2,0,1,2
Furniture,8000,1,8000,58,Male,North,Consumer,1,43,Neutral,2023,3,1,2,0,239,8000,8000,0,0,3.5833333333333335,0,1,0,1,55+,Low,133000,66500.0,2,3022.7272727272725,25,5,1,1,0,1,1,4,1
Furniture,8000,3,24000,33,Male,East,Consumer,0,15,Neutral,2020,12,4,6,1,273,24000,8000,0,0,1.25,0,0,0,1,26-35,Low,186000,46500.0,4,11625.0,34,4,1,0,0,1,1,1,1
Office Supplies,100,3,300,42,Female,East,Corporate,0,38,Negative,2020,1,1,5,1,27,300,100,0,0,3.1666666666666665,0,1,1,0,36-45,Low,367400,45925.0,8,9420.51282051282,29,5,0,0,1,0,2,2,1
Electronics,70000,5,350000,34,Male,North,Corporate,1,49,Neutral,2020,10,4,1,0,34,350000,70000,1,0,4.083333333333333,0,1,0,0,26-35,Premium,481500,80250.0,6,9630.0,32,5,1,1,1,1,0,1,3
Electronics,12000,1,12000,60,Male,West,Corporate,1,11,Neutral,2022,4,2,2,0,4,12000,12000,0,0,0.9166666666666666,0,0,1,0,55+,Medium,410000,82000.0,5,34166.666666666664,25,5,1,3,1,1,0,4,2
Electronics,25000,3,75000,39,Male,North,Small Business,1,14,Neutral,2021,8,3,2,0,282,75000,25000,0,0,1.1666666666666667,0,0,0,1,36-45,Medium,131500,26300.0,5,8766.666666666666,32,5,1,1,2,1,0,2,2
Electronics,12000,2,24000,54,Male,East,Consumer,0,37,Neutral,2022,7,3,5,1,181,24000,12000,0,0,3.0833333333333335,0,1,0,1,46-55,Medium,268500,38357.14,7,7065.789473684211,25,5,1,0,0,1,0,3,2
Furniture,12000,2,24000,31,Male,West,Small Business,0,20,Positive,2021,6,2,4,0,108,24000,12000,0,0,1.6666666666666667,0,0,0,0,26-35,Medium,75000,25000.0,3,3571.4285714285716,41,7,1,3,2,2,1,1,2
Office Supplies,100,1,100,60,Male,North,Corporate,0,19,Neutral,2020,2,1,1,0,16,100,100,0,0,1.5833333333333333,0,0,1,0,55+,Low,226700,25188.89,9,11335.0,34,4,1,1,1,1,2,4,1
Electronics,12000,1,12000,50,Female,South,Consumer,0,25,Positive,2023,8,3,3,0,175,12000,12000,0,0,2.0833333333333335,0,0,0,0,46-55,Medium,402000,80400.0,5,15461.538461538461,30,4,0,2,0,2,0,3,2
Electronics,45000,4,180000,31,Female,South,Consumer,1,8,Positive,2021,7,3,2,0,108,180000,45000,1,0,0.6666666666666666,0,0,0,0,26-35,High,370000,52857.14,7,41111.11111111111,27,3,0,2,0,2,0,1,0
Furniture,8000,5,40000,54,Female,South,Corporate,0,9,Neutral,2020,8,3,0,0,134,40000,8000,0,0,0.75,0,0,0,0,46-55,Low,115000,57500.0,2,11500.0,34,4,0,2,1,1,1,3,1
Electronics,25000,2,50000,36,Female,West,Corporate,0,23,Neutral,2023,8,3,6,1,312,50000,25000,0,0,1.9166666666666667,0,0,0,1,36-45,Medium,512100,102420.0,5,21337.5,39,6,0,3,1,1,0,2,2
Electronics,12000,4,48000,47,Female,South,Corporate,0,15,Neutral,2023,1,1,5,1,17,48000,12000,0,0,1.25,0,0,1,0,46-55,Medium,153500,38375.0,4,9593.75,25,5,0,2,1,1,0,3,2
Electronics,12000,3,36000,33,Female,West,Corporate,0,28,Positive,2023,7,3,0,0,161,36000,12000,0,0,2.3333333333333335,0,0,0,0,26-35,Medium,219100,54775.0,4,7555.172413793103,30,4,0,3,1,2,0,1,2
Electronics,3000,1,3000,27,Female,South,Consumer,0,55,Neutral,2023,10,4,2,0,111,3000,3000,0,0,4.583333333333333,0,1,0,0,26-35,Low,294000,73500.0,4,5250.0,25,5,0,2,0,1,0,1,1
Furniture,12000,2,24000,38,Female,East,Consumer,1,7,Positive,2022,6,2,6,1,213,24000,12000,0,0,0.5833333333333334,0,0,0,1,36-45,Medium,252000,63000.0,4,31500.0,27,3,0,0,0,2,1,2,2
Electronics,12000,5,60000,41,Female,East,Small Business,0,19,Neutral,2021,2,1,3,0,129,60000,12000,0,0,1.5833333333333333,0,0,0,0,36-45,Medium,135000,33750.0,4,6750.0,27,4,0,0,2,1,0,2,2
Electronics,15000,4,60000,37,Female,North,Consumer,0,41,Positive,2020,10,4,0,0,254,60000,15000,0,0,3.4166666666666665,0,1,0,1,36-45,Medium,316100,45157.14,7,7526.190476190476,30,4,0,1,0,2,0,2,2
Electronics,15000,2,30000,32,Female,North,Small Business,0,32,Positive,2021,9,3,1,0,224,30000,15000,0,0,2.6666666666666665,0,0,0,1,26-35,Medium,107000,26750.0,4,3242.4242424242425,27,3,0,1,2,2,0,1,2
Electronics,15000,1,15000,56,Female,East,Consumer,0,51,Neutral,2021,3,1,0,0,283,15000,15000,0,0,4.25,0,1,0,1,55+,Medium,306000,76500.0,4,5884.615384615385,39,6,0,0,0,1,0,4,2
Electronics,70000,3,210000,34,Female,West,Small Business,0,50,Positive,2022,4,2,6,1,273,210000,70000,1,0,4.166666666666667,0,1,0,1,26-35,Premium,353000,70600.0,5,6921.568627450981,27,3,0,3,2,2,0,1,3
Electronics,12000,5,60000,47,Female,South,Corporate,0,15,Positive,2022,5,2,4,0,17,60000,12000,0,0,1.25,0,0,1,0,46-55,Medium,153500,38375.0,4,9593.75,30,4,0,2,1,2,0,3,2
Furniture,12000,4,48000,58,Female,West,Consumer,0,41,Neutral,2020,11,4,3,0,196,48000,12000,0,0,3.4166666666666665,0,1,0,1,55+,Medium,858000,143000.0,6,20428.571428571428,34,4,0,3,0,1,1,4,2
Electronics,25000,5,125000,32,Male,West,Corporate,0,21,Positive,2022,8,3,5,1,44,125000,25000,1,0,1.75,0,0,0,0,26-35,Medium,816000,116571.43,7,37090.90909090909,41,7,1,3,1,2,0,1,2
Electronics,12000,5,60000,50,Female,North,Corporate,0,54,Neutral,2023,5,2,6,1,203,60000,12000,0,0,4.5,0,1,0,1,46-55,Medium,367000,91750.0,4,6672.727272727273,32,5,0,1,1,1,0,3,2
Electronics,70000,1,70000,33,Female,West,Consumer,0,43,Negative,2021,7,3,2,0,143,70000,70000,0,0,3.5833333333333335,0,1,0,0,26-35,Premium,121000,40333.33,3,2750.0,29,5,0,3,0,0,0,1,3
Electronics,25000,5,125000,47,Male,South,Consumer,1,47,Negative,2021,10,4,5,1,111,125000,25000,1,0,3.9166666666666665,0,1,0,0,46-55,Medium,350000,175000.0,2,7291.666666666667,40,6,1,2,0,0,0,3,2
Furniture,12000,2,24000,42,Female,West,Corporate,1,53,Neutral,2021,11,4,6,1,184,24000,12000,0,0,4.416666666666667,0,1,0,1,36-45,Medium,54000,27000.0,2,1000.0,34,4,0,3,1,1,1,2,2
Electronics,45000,1,45000,51,Male,East,Consumer,0,37,Neutral,2020,1,1,4,0,148,45000,45000,0,0,3.0833333333333335,0,1,0,0,46-55,High,503500,62937.5,8,13250.0,39,6,1,0,0,1,0,3,0
Electronics,70000,2,140000,21,Male,West,Corporate,0,11,Neutral,2022,9,3,6,1,69,140000,70000,1,0,0.9166666666666666,0,0,0,0,18-25,Premium,569000,94833.33,6,47416.666666666664,32,5,1,3,1,1,0,0,3
Electronics,12000,2,24000,62,Female,North,Corporate,0,51,Neutral,2023,12,4,3,0,252,24000,12000,0,0,4.25,0,1,0,1,55+,Medium,234500,78166.67,3,4509.615384615385,34,4,0,1,1,1,0,4,2
Electronics,45000,1,45000,38,Male,East,Small Business,0,21,Positive,2020,3,1,0,0,319,45000,45000,0,0,1.75,0,0,0,1,36-45,High,336700,48100.0,7,15304.545454545454,27,3,1,0,2,2,0,2,0
Electronics,15000,3,45000,52,Male,East,Consumer,0,40,Positive,2021,11,4,4,0,225,45000,15000,0,0,3.3333333333333335,0,1,0,1,46-55,Medium,237500,39583.33,6,5792.682926829269,27,3,1,0,0,2,0,3,2
Electronics,3000,5,15000,21,Male,West,Consumer,0,29,Positive,2023,2,1,4,0,149,15000,3000,0,0,2.4166666666666665,0,0,0,0,18-25,Low,180000,36000.0,5,6000.0,30,4,1,3,0,2,0,0,1
Furniture,12000,1,12000,57,Male,South,Consumer,0,59,Negative,2021,9,3,1,0,347,12000,12000,0,0,4.916666666666667,0,1,0,1,55+,Medium,126200,21033.33,6,2103.3333333333335,40,6,1,2,0,0,1,4,2
Electronics,70000,1,70000,64,Female,East,Corporate,1,52,Neutral,2022,4,2,4,0,20,70000,70000,0,0,4.333333333333333,0,1,1,0,55+,Premium,70000,70000.0,1,1320.754716981132,25,5,0,0,1,1,0,4,3
Electronics,12000,2,24000,47,Male,South,Corporate,0,57,Positive,2023,4,2,3,0,190,24000,12000,0,0,4.75,0,1,0,1,46-55,Medium,88000,22000.0,4,1517.2413793103449,30,4,1,2,1,2,0,3,2
Furniture,8000,3,24000,64,Female,East,Consumer,1,41,Negative,2022,11,4,2,0,330,24000,8000,0,0,3.4166666666666665,0,1,0,1,55+,Low,144100,36025.0,4,3430.9523809523807,40,6,0,0,0,0,1,4,1
Electronics,45000,2,90000,60,Female,East,Small Business,1,22,Positive,2020,11,4,6,1,286,90000,45000,0,0,1.8333333333333333,0,0,0,1,55+,High,423000,70500.0,6,18391.304347826088,27,3,0,0,2,2,0,4,0
Electronics,70000,2,140000,29,Male,West,Small Business,0,6,Neutral,2020,10,4,5,1,67,140000,70000,1,0,0.5,1,0,0,0,26-35,Premium,449500,64214.29,7,64214.28571428572,39,6,1,3,2,1,0,1,3
Electronics,3000,3,9000,20,Male,East,Corporate,0,22,Neutral,2023,1,1,3,0,148,9000,3000,0,0,1.8333333333333333,0,0,0,0,18-25,Low,58300,14575.0,4,2534.782608695652,27,4,1,0,1,1,0,0,1
