customer_id,feedback_text,sentiment_category,compound,dominant_topic,topic_probability
CUST00514,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01295,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00721,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00542,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01678,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00380,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01510,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01385,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00963,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00992,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00047,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00741,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01360,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01096,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00586,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00230,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00531,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00749,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01716,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01006,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00741,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01112,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00414,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00331,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01407,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00246,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01125,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01556,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00503,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00152,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01264,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00988,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01676,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01965,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00434,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01348,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00457,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01161,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00411,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00682,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00227,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01595,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00448,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00283,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01743,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01355,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01457,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00462,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00335,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00516,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00890,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00068,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01070,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01468,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00222,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00326,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01066,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00527,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00764,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00838,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00559,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00778,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01749,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01695,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01600,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00161,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00125,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01013,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00739,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00892,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01001,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00172,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00897,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01505,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00445,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00311,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00967,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01915,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01669,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01249,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00490,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01425,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01632,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01604,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00494,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01709,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01350,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00825,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01723,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01610,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01222,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01356,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01899,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00628,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01366,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00393,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01466,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01171,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01215,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00105,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01174,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00517,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01495,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01751,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01234,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00101,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01781,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00277,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01974,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01294,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01805,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01001,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00393,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01748,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00981,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00316,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01164,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01176,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00396,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00197,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00300,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01057,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01877,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00547,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01231,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00898,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00753,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00976,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01571,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01236,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00744,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01155,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST01050,Too expensive for the features offered.,Neutral,0.0,0,0.7527863576182771
CUST00333,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01199,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00754,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00012,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00550,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST01642,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00311,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00592,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01374,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01551,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01130,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00582,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00925,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01152,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00472,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01387,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01492,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST00047,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00722,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST01955,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00620,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00008,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01571,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00898,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
CUST00649,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01605,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01452,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01507,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST01650,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00299,Highly recommend to others.,Positive,0.4201,4,0.707179570886235
CUST01932,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST00437,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00052,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01240,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00252,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01397,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00139,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01368,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00564,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01127,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00495,"Great product, very satisfied.",Positive,0.8016,2,0.7520936740091019
CUST00610,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST01699,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01064,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00003,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01517,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01654,"Terrible experience, will not buy again.",Negative,-0.4767,1,0.7527862922988393
CUST00139,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST01380,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST01337,Excellent customer service.,Positive,0.5719,3,0.7527862865873713
CUST00661,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST00424,"Met expectations, nothing special.",Negative,-0.3089,3,0.7527862849757898
CUST01603,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00464,Product quality could be better.,Positive,0.4404,2,0.7521630995888039
CUST00970,"Worth the price, happy with the purchase.",Positive,0.6808,4,0.7799099939052342
CUST01230,Easy to use and reliable.,Positive,0.4404,2,0.7527862127738244
CUST00271,"Delivery was late, not happy.",Negative,-0.4585,1,0.7518918901124916
