sale_id,customer_id,sentiment_category,compound,total_value,price,quantity,feedback_text,word_count,sentence_count
S005987,CUST01429,Neutral,0.0,8000,8000,1,Too expensive for the features offered.,4,1
S005988,CUST00004,Negative,-0.3089,9000,3000,3,"Met expectations, nothing special.",4,1
S005989,CUST01904,Positive,0.6808,210000,70000,3,"Worth the price, happy with the purchase.",4,1
S005990,CUST00513,Positive,0.6808,180000,45000,4,"Worth the price, happy with the purchase.",4,1
S005991,CUST00482,Positive,0.4404,200,50,4,Product quality could be better.,4,1
S005992,CUST00778,Positive,0.4404,100000,25000,4,Product quality could be better.,4,1
S005993,CUST01371,Neutral,0.0,48000,12000,4,Too expensive for the features offered.,4,1
S005994,CUST01616,Positive,0.4404,60000,12000,5,Product quality could be better.,4,1
S005995,CUST01787,Positive,0.6808,70000,70000,1,"Worth the price, happy with the purchase.",4,1
S005996,CUST00584,Positive,0.5719,125000,25000,5,Excellent customer service.,3,1
S005997,CUST00326,Positive,0.4201,32000,8000,4,Highly recommend to others.,3,1
S005998,CUST00154,Positive,0.8016,300,100,3,"Great product, very satisfied.",3,1
S005999,CUST00090,Positive,0.8016,40000,8000,5,"Great product, very satisfied.",3,1
S006000,CUST00540,Negative,-0.4585,48000,12000,4,"Delivery was late, not happy.",3,1
S006001,CUST00144,Positive,0.8016,24000,12000,2,"Great product, very satisfied.",3,1
S006002,CUST00799,Negative,-0.4767,350000,70000,5,"Terrible experience, will not buy again.",3,1
S006003,CUST00115,Positive,0.5719,8000,8000,1,Excellent customer service.,3,1
S006004,CUST00697,Positive,0.8016,50,50,1,"Great product, very satisfied.",3,1
S006005,CUST01912,Positive,0.8016,3000,3000,1,"Great product, very satisfied.",3,1
S006006,CUST00185,Positive,0.4404,180000,45000,4,Product quality could be better.,4,1
S006007,CUST01117,Negative,-0.3089,300,100,3,"Met expectations, nothing special.",4,1
S006008,CUST00490,Negative,-0.4767,135000,45000,3,"Terrible experience, will not buy again.",3,1
S006009,CUST01495,Positive,0.4404,24000,12000,2,Easy to use and reliable.,3,1
S006010,CUST00102,Positive,0.5719,180000,45000,4,Excellent customer service.,3,1
S006011,CUST01384,Positive,0.8016,75000,15000,5,"Great product, very satisfied.",3,1
S006012,CUST00308,Negative,-0.4767,40000,8000,5,"Terrible experience, will not buy again.",3,1
S006013,CUST01384,Positive,0.4201,60000,15000,4,Highly recommend to others.,3,1
S006014,CUST00984,Positive,0.4404,40000,8000,5,Easy to use and reliable.,3,1
S006015,CUST01574,Negative,-0.3089,100,50,2,"Met expectations, nothing special.",4,1
S006016,CUST01694,Positive,0.4201,6000,3000,2,Highly recommend to others.,3,1
S006017,CUST00534,Negative,-0.4585,40000,8000,5,"Delivery was late, not happy.",3,1
S006018,CUST00938,Negative,-0.4585,500,100,5,"Delivery was late, not happy.",3,1
S006019,CUST01051,Negative,-0.4767,16000,8000,2,"Terrible experience, will not buy again.",3,1
S006020,CUST00463,Positive,0.4404,250,50,5,Product quality could be better.,4,1
S006021,CUST01692,Positive,0.4201,400,100,4,Highly recommend to others.,3,1
S006022,CUST01401,Positive,0.4404,150,50,3,Product quality could be better.,4,1
S006023,CUST00618,Positive,0.5719,100,50,2,Excellent customer service.,3,1
S006024,CUST00097,Negative,-0.4767,12000,12000,1,"Terrible experience, will not buy again.",3,1
S006025,CUST01929,Positive,0.5719,180000,45000,4,Excellent customer service.,3,1
S006026,CUST00596,Positive,0.4404,250,50,5,Easy to use and reliable.,3,1
S006027,CUST01338,Positive,0.4404,500,100,5,Product quality could be better.,4,1
S006028,CUST00534,Positive,0.8016,6000,3000,2,"Great product, very satisfied.",3,1
S006029,CUST01236,Positive,0.4201,40000,8000,5,Highly recommend to others.,3,1
S006030,CUST01069,Positive,0.4404,45000,45000,1,Product quality could be better.,4,1
S006031,CUST00737,Negative,-0.4767,3000,3000,1,"Terrible experience, will not buy again.",3,1
S006032,CUST00920,Negative,-0.4585,70000,70000,1,"Delivery was late, not happy.",3,1
S006033,CUST00368,Negative,-0.4767,100000,25000,4,"Terrible experience, will not buy again.",3,1
S006034,CUST00468,Positive,0.4404,60000,12000,5,Product quality could be better.,4,1
S006035,CUST00379,Negative,-0.3089,210000,70000,3,"Met expectations, nothing special.",4,1
S006036,CUST00952,Positive,0.6808,75000,15000,5,"Worth the price, happy with the purchase.",4,1
S006037,CUST01678,Negative,-0.4767,75000,15000,5,"Terrible experience, will not buy again.",3,1
S006038,CUST01220,Neutral,0.0,24000,12000,2,Too expensive for the features offered.,4,1
S006039,CUST01684,Positive,0.5719,300,100,3,Excellent customer service.,3,1
S006040,CUST00956,Negative,-0.4585,8000,8000,1,"Delivery was late, not happy.",3,1
S006041,CUST00476,Positive,0.5719,3000,3000,1,Excellent customer service.,3,1
S006042,CUST01663,Positive,0.4404,400,100,4,Product quality could be better.,4,1
S006043,CUST00577,Positive,0.4404,15000,3000,5,Easy to use and reliable.,3,1
S006044,CUST01604,Negative,-0.3089,400,100,4,"Met expectations, nothing special.",4,1
S006045,CUST00670,Positive,0.8016,180000,45000,4,"Great product, very satisfied.",3,1
S006046,CUST01993,Positive,0.5719,32000,8000,4,Excellent customer service.,3,1
S006047,CUST01849,Positive,0.4404,210000,70000,3,Product quality could be better.,4,1
S006048,CUST00614,Neutral,0.0,60000,12000,5,Too expensive for the features offered.,4,1
S006049,CUST01828,Positive,0.5719,90000,45000,2,Excellent customer service.,3,1
S006050,CUST00225,Positive,0.5719,40000,8000,5,Excellent customer service.,3,1
S006051,CUST00316,Negative,-0.3089,400,100,4,"Met expectations, nothing special.",4,1
S006052,CUST01057,Positive,0.4201,48000,12000,4,Highly recommend to others.,3,1
S006053,CUST00564,Negative,-0.3089,45000,45000,1,"Met expectations, nothing special.",4,1
S006054,CUST00491,Positive,0.4404,90000,45000,2,Product quality could be better.,4,1
S006055,CUST01653,Negative,-0.4767,140000,70000,2,"Terrible experience, will not buy again.",3,1
S006056,CUST01922,Positive,0.4404,45000,15000,3,Product quality could be better.,4,1
S006057,CUST01691,Negative,-0.4585,12000,12000,1,"Delivery was late, not happy.",3,1
S006058,CUST00310,Positive,0.5719,100,50,2,Excellent customer service.,3,1
S006059,CUST01480,Neutral,0.0,225000,45000,5,Too expensive for the features offered.,4,1
S006060,CUST00463,Negative,-0.4585,24000,8000,3,"Delivery was late, not happy.",3,1
S006061,CUST00392,Positive,0.4404,32000,8000,4,Product quality could be better.,4,1
S006062,CUST00948,Positive,0.8016,180000,45000,4,"Great product, very satisfied.",3,1
S006063,CUST01971,Negative,-0.4585,70000,70000,1,"Delivery was late, not happy.",3,1
S006064,CUST01614,Positive,0.6808,36000,12000,3,"Worth the price, happy with the purchase.",4,1
S006065,CUST01641,Positive,0.4201,60000,12000,5,Highly recommend to others.,3,1
S006066,CUST00383,Positive,0.8016,50,50,1,"Great product, very satisfied.",3,1
S006067,CUST00244,Neutral,0.0,400,100,4,Too expensive for the features offered.,4,1
S006068,CUST00287,Negative,-0.3089,100,100,1,"Met expectations, nothing special.",4,1
S006069,CUST01971,Negative,-0.4767,16000,8000,2,"Terrible experience, will not buy again.",3,1
S006070,CUST00877,Positive,0.8016,50000,25000,2,"Great product, very satisfied.",3,1
S006071,CUST00990,Negative,-0.4767,24000,12000,2,"Terrible experience, will not buy again.",3,1
S006072,CUST00449,Negative,-0.4585,180000,45000,4,"Delivery was late, not happy.",3,1
S006073,CUST00871,Positive,0.6808,24000,12000,2,"Worth the price, happy with the purchase.",4,1
S006074,CUST01304,Positive,0.5719,225000,45000,5,Excellent customer service.,3,1
S006075,CUST01011,Positive,0.6808,350000,70000,5,"Worth the price, happy with the purchase.",4,1
S006076,CUST01164,Positive,0.4201,36000,12000,3,Highly recommend to others.,3,1
S006077,CUST00171,Negative,-0.4767,350000,70000,5,"Terrible experience, will not buy again.",3,1
S006078,CUST01564,Positive,0.4201,100000,25000,4,Highly recommend to others.,3,1
S006079,CUST01430,Negative,-0.4767,225000,45000,5,"Terrible experience, will not buy again.",3,1
S006080,CUST01052,Positive,0.6808,90000,45000,2,"Worth the price, happy with the purchase.",4,1
S006081,CUST00227,Positive,0.4404,200,50,4,Product quality could be better.,4,1
S006082,CUST00938,Positive,0.4404,100,100,1,Product quality could be better.,4,1
S006083,CUST01517,Positive,0.4404,24000,12000,2,Product quality could be better.,4,1
S006084,CUST01395,Positive,0.4201,36000,12000,3,Highly recommend to others.,3,1
S006085,CUST01492,Negative,-0.4585,250,50,5,"Delivery was late, not happy.",3,1
S006086,CUST01290,Positive,0.6808,90000,45000,2,"Worth the price, happy with the purchase.",4,1
S006087,CUST00847,Positive,0.5719,60000,12000,5,Excellent customer service.,3,1
S006088,CUST00695,Positive,0.6808,16000,8000,2,"Worth the price, happy with the purchase.",4,1
S006089,CUST00715,Negative,-0.4585,140000,70000,2,"Delivery was late, not happy.",3,1
S006090,CUST01991,Positive,0.6808,210000,70000,3,"Worth the price, happy with the purchase.",4,1
S006091,CUST00643,Positive,0.4201,15000,15000,1,Highly recommend to others.,3,1
S006092,CUST00160,Negative,-0.3089,210000,70000,3,"Met expectations, nothing special.",4,1
S006093,CUST01191,Negative,-0.4585,36000,12000,3,"Delivery was late, not happy.",3,1
S006094,CUST01902,Positive,0.4404,75000,25000,3,Product quality could be better.,4,1
S006095,CUST01676,Negative,-0.4585,12000,12000,1,"Delivery was late, not happy.",3,1
S006096,CUST00300,Negative,-0.3089,60000,15000,4,"Met expectations, nothing special.",4,1
S006097,CUST01249,Negative,-0.4585,135000,45000,3,"Delivery was late, not happy.",3,1
S006098,CUST01483,Positive,0.4404,24000,8000,3,Product quality could be better.,4,1
S006099,CUST00177,Positive,0.5719,100000,25000,4,Excellent customer service.,3,1
S006100,CUST01390,Negative,-0.4767,45000,15000,3,"Terrible experience, will not buy again.",3,1
S006101,CUST00581,Positive,0.4201,25000,25000,1,Highly recommend to others.,3,1
S006102,CUST01093,Positive,0.4404,36000,12000,3,Easy to use and reliable.,3,1
S006103,CUST01519,Negative,-0.3089,140000,70000,2,"Met expectations, nothing special.",4,1
S006104,CUST01235,Negative,-0.4767,125000,25000,5,"Terrible experience, will not buy again.",3,1
S006105,CUST00320,Positive,0.4404,400,100,4,Product quality could be better.,4,1
S006106,CUST00682,Negative,-0.4767,45000,15000,3,"Terrible experience, will not buy again.",3,1
S006107,CUST00085,Positive,0.4404,15000,15000,1,Product quality could be better.,4,1
S006108,CUST01824,Positive,0.8016,125000,25000,5,"Great product, very satisfied.",3,1
S006109,CUST01642,Negative,-0.4767,50000,25000,2,"Terrible experience, will not buy again.",3,1
S006110,CUST01983,Positive,0.8016,24000,8000,3,"Great product, very satisfied.",3,1
S006111,CUST00939,Negative,-0.4767,32000,8000,4,"Terrible experience, will not buy again.",3,1
S006112,CUST01401,Negative,-0.3089,100,100,1,"Met expectations, nothing special.",4,1
S006113,CUST00401,Positive,0.4404,350000,70000,5,Easy to use and reliable.,3,1
S006114,CUST00561,Positive,0.5719,75000,15000,5,Excellent customer service.,3,1
S006115,CUST01587,Positive,0.4201,15000,3000,5,Highly recommend to others.,3,1
S006116,CUST01109,Positive,0.5719,60000,12000,5,Excellent customer service.,3,1
S006117,CUST01147,Positive,0.8016,150,50,3,"Great product, very satisfied.",3,1
S006118,CUST00484,Positive,0.4404,12000,3000,4,Product quality could be better.,4,1
S006119,CUST01861,Positive,0.6808,24000,12000,2,"Worth the price, happy with the purchase.",4,1
S006120,CUST01512,Positive,0.4404,100,50,2,Product quality could be better.,4,1
S006121,CUST00114,Positive,0.4404,100000,25000,4,Easy to use and reliable.,3,1
S006122,CUST00991,Negative,-0.3089,36000,12000,3,"Met expectations, nothing special.",4,1
S006123,CUST01191,Positive,0.6808,400,100,4,"Worth the price, happy with the purchase.",4,1
S006124,CUST01466,Positive,0.4404,500,100,5,Easy to use and reliable.,3,1
S006125,CUST00187,Negative,-0.3089,36000,12000,3,"Met expectations, nothing special.",4,1
S006126,CUST00298,Negative,-0.4585,225000,45000,5,"Delivery was late, not happy.",3,1
S006127,CUST00875,Negative,-0.4767,40000,8000,5,"Terrible experience, will not buy again.",3,1
S006128,CUST00350,Neutral,0.0,6000,3000,2,Too expensive for the features offered.,4,1
S006129,CUST01263,Positive,0.4404,150,50,3,Product quality could be better.,4,1
S006130,CUST01540,Positive,0.4201,48000,12000,4,Highly recommend to others.,3,1
S006131,CUST00420,Positive,0.4404,70000,70000,1,Product quality could be better.,4,1
S006132,CUST01047,Positive,0.4404,40000,8000,5,Easy to use and reliable.,3,1
S006133,CUST01051,Positive,0.6808,60000,12000,5,"Worth the price, happy with the purchase.",4,1
S006134,CUST01119,Positive,0.5719,225000,45000,5,Excellent customer service.,3,1
S006135,CUST01713,Neutral,0.0,50000,25000,2,Too expensive for the features offered.,4,1
S006136,CUST01011,Positive,0.4404,135000,45000,3,Product quality could be better.,4,1
S006137,CUST01989,Neutral,0.0,16000,8000,2,Too expensive for the features offered.,4,1
S006138,CUST01851,Negative,-0.3089,30000,15000,2,"Met expectations, nothing special.",4,1
S006139,CUST00475,Neutral,0.0,100,50,2,Too expensive for the features offered.,4,1
S006140,CUST01150,Positive,0.4404,30000,15000,2,Easy to use and reliable.,3,1
S006141,CUST00985,Positive,0.4201,40000,8000,5,Highly recommend to others.,3,1
S006142,CUST01345,Negative,-0.3089,100,50,2,"Met expectations, nothing special.",4,1
S006143,CUST01732,Positive,0.8016,60000,12000,5,"Great product, very satisfied.",3,1
S006144,CUST00312,Positive,0.5719,280000,70000,4,Excellent customer service.,3,1
S006145,CUST00086,Neutral,0.0,8000,8000,1,Too expensive for the features offered.,4,1
S006146,CUST00021,Negative,-0.4585,500,100,5,"Delivery was late, not happy.",3,1
S006147,CUST01721,Negative,-0.3089,280000,70000,4,"Met expectations, nothing special.",4,1
S006148,CUST00567,Positive,0.4404,225000,45000,5,Easy to use and reliable.,3,1
S006149,CUST01069,Negative,-0.4585,225000,45000,5,"Delivery was late, not happy.",3,1
S006150,CUST01641,Positive,0.5719,24000,12000,2,Excellent customer service.,3,1
S006151,CUST00883,Negative,-0.4585,50,50,1,"Delivery was late, not happy.",3,1
S006152,CUST00308,Positive,0.5719,9000,3000,3,Excellent customer service.,3,1
S006153,CUST01425,Positive,0.5719,12000,12000,1,Excellent customer service.,3,1
S006154,CUST01239,Neutral,0.0,100,50,2,Too expensive for the features offered.,4,1
S006155,CUST01875,Positive,0.6808,70000,70000,1,"Worth the price, happy with the purchase.",4,1
S006156,CUST01192,Positive,0.4201,75000,15000,5,Highly recommend to others.,3,1
S006157,CUST00204,Neutral,0.0,300,100,3,Too expensive for the features offered.,4,1
S006158,CUST01848,Positive,0.6808,48000,12000,4,"Worth the price, happy with the purchase.",4,1
S006159,CUST00088,Positive,0.4404,200,100,2,Product quality could be better.,4,1
S006160,CUST01598,Positive,0.4201,150,50,3,Highly recommend to others.,3,1
S006161,CUST00404,Positive,0.4201,400,100,4,Highly recommend to others.,3,1
S006162,CUST01386,Positive,0.8016,45000,45000,1,"Great product, very satisfied.",3,1
S006163,CUST01384,Positive,0.4201,200,50,4,Highly recommend to others.,3,1
S006164,CUST00212,Negative,-0.4585,225000,45000,5,"Delivery was late, not happy.",3,1
S006165,CUST01584,Negative,-0.3089,12000,12000,1,"Met expectations, nothing special.",4,1
S006166,CUST00977,Positive,0.8016,75000,25000,3,"Great product, very satisfied.",3,1
S006167,CUST01922,Negative,-0.4585,15000,15000,1,"Delivery was late, not happy.",3,1
S006168,CUST00480,Positive,0.4201,200,50,4,Highly recommend to others.,3,1
S006169,CUST01494,Positive,0.8016,36000,12000,3,"Great product, very satisfied.",3,1
S006170,CUST00435,Negative,-0.3089,40000,8000,5,"Met expectations, nothing special.",4,1
S006171,CUST01978,Positive,0.6808,200,100,2,"Worth the price, happy with the purchase.",4,1
S006172,CUST00275,Negative,-0.4767,100000,25000,4,"Terrible experience, will not buy again.",3,1
S006173,CUST00065,Neutral,0.0,225000,45000,5,Too expensive for the features offered.,4,1
S006174,CUST00397,Positive,0.4404,150,50,3,Easy to use and reliable.,3,1
S006175,CUST00910,Positive,0.8016,12000,12000,1,"Great product, very satisfied.",3,1
S006176,CUST00964,Positive,0.4201,500,100,5,Highly recommend to others.,3,1
S006177,CUST01049,Negative,-0.4767,50,50,1,"Terrible experience, will not buy again.",3,1
S006178,CUST01893,Negative,-0.4585,225000,45000,5,"Delivery was late, not happy.",3,1
S006179,CUST00933,Negative,-0.4767,350000,70000,5,"Terrible experience, will not buy again.",3,1
S006180,CUST00778,Negative,-0.4585,140000,70000,2,"Delivery was late, not happy.",3,1
S006181,CUST00071,Negative,-0.3089,48000,12000,4,"Met expectations, nothing special.",4,1
S006182,CUST01114,Positive,0.5719,8000,8000,1,Excellent customer service.,3,1
S006183,CUST00172,Negative,-0.4767,50,50,1,"Terrible experience, will not buy again.",3,1
S006184,CUST00224,Positive,0.6808,280000,70000,4,"Worth the price, happy with the purchase.",4,1
S006185,CUST01133,Positive,0.5719,12000,12000,1,Excellent customer service.,3,1
S006186,CUST01630,Neutral,0.0,45000,15000,3,Too expensive for the features offered.,4,1
S006187,CUST01679,Positive,0.5719,140000,70000,2,Excellent customer service.,3,1
S006188,CUST00567,Positive,0.4201,48000,12000,4,Highly recommend to others.,3,1
S006189,CUST01019,Negative,-0.3089,24000,12000,2,"Met expectations, nothing special.",4,1
S006190,CUST00476,Positive,0.4404,350000,70000,5,Easy to use and reliable.,3,1
S006191,CUST00995,Negative,-0.4767,135000,45000,3,"Terrible experience, will not buy again.",3,1
